class,feature,weight
OTH,tri_nee,-0.16789747976755265
OTH,tri_neg,0.09843651941379768
OTH,tri_neh,-0.11436979141991936
OTH,tri_nek,-0.0008055238685516804
OTH,tri_nel,-1.202170535028009
OTH,tri_nem,0.9598771623091676
OTH,tri_nen,-0.0015792878475457328
OTH,tri_neo,0.0
OTH,tri_nep,-0.0009281181790668684
OTH,tri_ner,-0.4486586025037133
OTH,tri_nes,0.40389168626280136
OTH,tri_net,-0.7311250582708492
OTH,tri_neu,-0.05265876464433652
OTH,tri_nev,-0.189893763038913
OTH,tri_new,-0.4885791305694989
OTH,tri_nex,-0.349660417303633
OTH,tri_ney,-0.22774643998937905
OTH,tri_nfa,0.6708926429481162
OTH,tri_nfe,-0.39080895087697176
OTH,tri_nfi,-0.007904920426883922
OTH,tri_nfl,0.0
OTH,tri_nfo,-0.019799946447804327
OTH,tri_nfu,-0.055802732397904786
OTH,tri_ng-,-0.6853325580456681
OTH,tri_ng2,0.001305868924489207
OTH,tri_nga,1.3227590109015657
OTH,tri_ngb,0.31843817887765097
OTH,tri_ngd,0.9475563898575006
OTH,tri_nge,0.5468246238044596
OTH,tri_ngg,-0.12059444571401123
OTH,tri_ngh,-0.08059597004655325
OTH,tri_ngi,0.9354116199653129
OTH,tri_ngk,0.8887059658986123
OTH,tri_ngl,-0.8941799993997842
OTH,tri_ngm,0.0
OTH,tri_ngn,-0.11910913405012079
OTH,tri_ngo,-0.21421520723515752
OTH,tri_ngp,-0.0005918038190728229
OTH,tri_ngr,-0.6217707726175306
OTH,tri_ngs,0.501446491857003
OTH,tri_ngt,-0.0002522833840609504
OTH,tri_ngu,-0.08562606837041646
OTH,tri_ngv,-0.6490982066662634
OTH,tri_ngw,0.21501554868301262
OTH,tri_ngy,-0.007475389911401834
OTH,tri_nha,-0.38647662826463375
OTH,tri_nhi,-0.049944411926043486
OTH,tri_nho,-0.035979797539042076
OTH,tri_nhy,-0.0050642547864499865
OTH,tri_ni',0.0
OTH,tri_ni-,0.038253282587388804
OTH,tri_nia,-0.13958308803925712
OTH,tri_nib,0.5170145681339097
OTH,tri_nic,0.4802371762385355
OTH,tri_nid,1.036672845553804
OTH,tri_nie,-0.013385186507244433
OTH,tri_nif,-0.09458924462141126
OTH,tri_nig,-0.3540370781543609
OTH,tri_nih,-0.17586462503616415
OTH,tri_nii,-0.040874678451272434
OTH,tri_nij,-0.030692953565563223
OTH,tri_nik,-0.06531140538629504
OTH,tri_nil,0.16583180670147252
OTH,tri_nim,0.32082854923464305
OTH,tri_nin,0.2411379761484315
OTH,tri_nio,-0.5354930568438131
OTH,tri_nip,-0.03646392942084002
OTH,tri_niq,-0.017648498564267392
OTH,tri_nir,-0.28805148116555207
OTH,tri_nis,-0.06993676962626653
OTH,tri_nit,1.3045372270038045
OTH,tri_niu,-0.13303297664859426
OTH,tri_niv,-0.2290682757148602
OTH,tri_niw,-0.28185462922413845
OTH,tri_niy,-0.38331022060189623
OTH,tri_niz,-0.24038828987774963
OTH,tri_nja,-0.049803453363057255
OTH,tri_nje,-0.009411556953004295
OTH,tri_nji,0.33960138651327554
OTH,tri_njo,-0.5836098873574482
OTH,tri_nka,0.7663765363892148
OTH,tri_nke,0.5095870419976223
OTH,tri_nki,-0.6045680718095404
OTH,tri_nkl,-0.00024283274239588815
OTH,tri_nko,-0.08518693892150778
OTH,tri_nks,0.5962634230543842
OTH,tri_nky,0.0
OTH,tri_nla,-0.40335853166524915
OTH,tri_nli,0.032664662206413536
OTH,tri_nln,-0.16093760125893497
OTH,tri_nlo,0.2731665337620364
OTH,tri_nlu,0.31482730531073577
OTH,tri_nly,-0.03909238494545872
OTH,tri_nma,0.009982086363346606
OTH,tri_nme,-0.07011093474411173
OTH,tri_nmi,-0.044232559287442866
OTH,tri_nmn,-0.17216297597087835
OTH,tri_nna,-0.49916225003379683
OTH,tri_nne,0.2675532581431914
OTH,tri_nni,-0.3088528632915417
OTH,tri_nnn,0.0
OTH,tri_nno,0.9377975657315759
OTH,tri_nnr,-0.31752695814990733
OTH,tri_nny,0.2454082670126514
OTH,tri_no0,0.5892958344695484
OTH,tri_no1,0.0037810532394287424
OTH,tri_nob,1.0280461035396866
OTH,tri_noc,0.1588838059755617
OTH,tri_nod,-0.14125993369840215
OTH,tri_noe,0.16527222324619156
OTH,tri_nof,-0.0038245759253952923
OTH,tri_nog,0.020821005669549787
OTH,tri_noh,0.8427548026092669
OTH,tri_noi,0.4741606133084877
OTH,tri_nok,-0.0007887159945672245
OTH,tri_nol,1.403296341761115
OTH,tri_nom,-0.29853083488776516
OTH,tri_non,-0.6270416031987625
OTH,tri_noo,0.7059604300327897
OTH,tri_nop,-0.017405710718433325
OTH,tri_nor,0.3993722604542129
OTH,tri_nos,0.004398349361743518
OTH,tri_not,0.1314545438910738
OTH,tri_nov,-0.1631862096429156
OTH,tri_now,-0.6366658709620732
OTH,tri_noy,0.2470005083441006
OTH,tri_np-,-0.07258917417049007
OTH,tri_npa,-0.2835764618548972
OTH,tri_npf,-0.08321077366046299
OTH,tri_npi,0.144490252789408
OTH,tri_npk,-0.01270218924539478
OTH,tri_npo,-4.154030216574293e-05
OTH,tri_npr,-0.0007920339221795464
OTH,tri_nra,-0.24655627130208665
OTH,tri_nri,-0.01153917462583489
OTH,tri_nsa,0.05759382324987721
OTH,tri_nsd,0.732657603261685
OTH,tri_nse,-1.0032073050691153
OTH,tri_nsh,-0.08931923979384375
OTH,tri_nsi,0.605598297896533
OTH,tri_nso,-0.24258884967838112
OTH,tri_nsp,-0.039025699326626695
OTH,tri_nst,-0.0603368511500488
OTH,tri_nsu,-0.08876743277304365
OTH,tri_nsw,-0.19551350449085103
OTH,tri_nsy,-0.16070564361971304
OTH,tri_nta,0.5655006086472696
OTH,tri_nte,-0.06946135462519427
OTH,tri_ntf,-0.13816881679238424
OTH,tri_nth,0.379913968669853
OTH,tri_nti,0.2938521838541025
OTH,tri_ntl,-0.0019026259256648928
OTH,tri_ntm,0.23556274475804878
OTH,tri_nto,0.027638261524321545
OTH,tri_ntr,-0.4165155090258405
OTH,tri_nts,-0.5071141025900333
OTH,tri_ntu,-0.09769835438582208
OTH,tri_ntw,-0.1451065182674353
OTH,tri_nty,1.124188315725957
OTH,tri_nu-,-0.029067317543337492
OTH,tri_nua,-0.018207150313890738
OTH,tri_nub,-0.0015445285585811166
OTH,tri_nuc,-0.03399690732009295
OTH,tri_nud,0.4444650599391201
OTH,tri_nue,0.25694815288780304
OTH,tri_nug,-0.0039789372393105715
OTH,tri_nuh,-0.08727083803743288
OTH,tri_nuk,-0.010178468327278754
OTH,tri_nul,-0.5944331443818012
OTH,tri_num,-0.10041088993338719
OTH,tri_nun,-0.1621082649961413
OTH,tri_nuo,-0.05033064251237332
OTH,tri_nup,-0.039244393228472715
OTH,tri_nur,-0.008673647701651781
OTH,tri_nus,-0.14353919048468772
OTH,tri_nut,0.3057792107623336
OTH,tri_nuu,-0.002264267716880128
OTH,tri_nuw,-0.039070586657115755
OTH,tri_nuy,-0.07504071718010294
OTH,tri_nve,0.47068803240997353
OTH,tri_nvi,-0.644270739111629
OTH,tri_nvo,0.22778367050564208
OTH,tri_nwa,-0.030880628684087173
OTH,tri_nwe,-0.004481786827648605
OTH,tri_nya,-0.564553525289305
OTH,tri_nyb,0.020058644235133444
OTH,tri_nye,0.6583257330344331
OTH,tri_nyi,-0.009962631376162448
OTH,tri_nyl,0.0
OTH,tri_nyn,-0.1405811469344965
OTH,tri_nyo,-0.7514832589887235
OTH,tri_nyu,-0.0990184972689566
OTH,tri_nyw,-0.19649095699847627
OTH,tri_nza,-0.4235523408733561
OTH,tri_nze,-0.17325850309514457
OTH,tri_nzo,0.11689153226758174
OTH,tri_nzu,0.005400942181628435
OTH,tri_o'c,0.0
OTH,tri_o'y,-0.26414238411120894
OTH,tri_o-1,0.20946572841511635
OTH,tri_o-a,0.0
OTH,tri_o-b,-0.008848214283812108
OTH,tri_o-c,-0.025652052107530778
OTH,tri_o-f,-0.07472921988512045
OTH,tri_o-h,-0.20566233105035173
OTH,tri_o-k,-0.013028710605328347
OTH,tri_o-l,-0.013725220138714354
OTH,tri_o-m,-0.052461741782595425
OTH,tri_o-p,-0.45880788584557697
OTH,tri_o-s,-0.1997712189254818
OTH,tri_oaa,0.4377684529943657
OTH,tri_oac,-0.1002896893656525
OTH,tri_oad,0.07782170762457805
OTH,tri_oal,-0.11129425811706055
OTH,tri_oan,-0.021184246962444635
OTH,tri_oar,-0.4422770343319176
OTH,tri_oas,-0.07451138388279603
OTH,tri_oat,-0.10888255998781891
OTH,tri_oba,-0.0006614315102030217
OTH,tri_obb,-0.2068035880457079
OTH,tri_obe,-0.4523807153451097
OTH,tri_obi,0.9727086666567882
OTH,tri_obl,-0.3985250830415645
OTH,tri_obo,-0.42781498049586836
OTH,tri_obr,-0.2856091459012374
OTH,tri_obv,-0.07906733250078275
OTH,tri_oby,-0.4765898007208811
OTH,tri_oca,-0.38705729437798564
OTH,tri_occ,0.18688771513787245
OTH,tri_ocd,0.0
OTH,tri_oce,-0.02661750559571133
OTH,tri_och,0.1588838059755617
OTH,tri_oci,-0.03320890801197572
OTH,tri_ock,-0.07666339170520636
OTH,tri_ocm,-0.004515983990216279
OTH,tri_oco,-0.06487637275381612
OTH,tri_oct,0.3771009162013823
OTH,tri_ocu,-0.037607204399381325
OTH,tri_od-,-0.08419217571498269
OTH,tri_oda,-0.054746643815051975
OTH,tri_odb,-0.3133671214726901
OTH,tri_odd,-0.20449281695505236
OTH,tri_ode,-0.39865900221776795
OTH,tri_odi,-0.006213737908221558
OTH,tri_odl,-0.07985129504289948
OTH,tri_odm,-0.015029854927772205
OTH,tri_odo,-0.03944932116175848
OTH,tri_odr,0.09762986234878905
OTH,tri_ods,-0.1909948433053791
OTH,tri_odu,-0.17561926338253736
OTH,tri_ody,0.23250295064901866
OTH,tri_oel,0.19957786877729747
OTH,tri_oem,0.2941447476723484
OTH,tri_oes,0.30075489058231186
OTH,tri_ofe,-0.001070308931598811
OTH,tri_off,-0.24374302023569805
OTH,tri_ofi,1.0989019172975216
OTH,tri_ofs,-0.01180701612247235
OTH,tri_oft,-0.03755286328830092
OTH,tri_ofw,-0.7253816967191283
OTH,tri_oga,0.0817687034093553
OTH,tri_oge,1.4876529068390534
OTH,tri_ogg,-0.06266121380472105
OTH,tri_ogi,-0.036846092951094055
OTH,tri_ogl,-0.14757265961341617
OTH,tri_ogo,0.48038461061952886
OTH,tri_ogr,-0.37154304950629824
OTH,tri_ogs,-0.4210245358918622
OTH,tri_ogy,-0.4417572299150923
OTH,tri_oh-,-0.40480413719775743
OTH,tri_oha,0.051332304978536566
OTH,tri_ohi,-0.017192530028725183
OTH,tri_ohn,0.17784148446629158
OTH,tri_oho,0.33392382126527137
OTH,tri_oib,-0.0046933291017274646
OTH,tri_oic,-0.06982935636535509
OTH,tri_oid,-0.45672973387841176
OTH,tri_oil,0.21881522420496372
OTH,tri_oin,0.18089777011732128
OTH,tri_oir,0.023453352559508374
OTH,tri_ois,1.0843809415789825
OTH,tri_oje,-0.046082891172523836
OTH,tri_ojo,0.22818217056820736
OTH,tri_oka,-0.40202761826648226
OTH,tri_oke,-0.326541331573725
OTH,tri_okh,0.0
OTH,tri_oki,0.6310589299745818
OTH,tri_okn,0.2449860757920701
OTH,tri_oko,-0.08669520439055425
OTH,tri_okt,-0.0912929516075471
OTH,tri_oku,-0.010868139570235164
OTH,tri_okw,0.6931184802096685
OTH,tri_ola,0.07097340324434614
OTH,tri_olc,-0.0502848342928075
OTH,tri_old,-0.6298614809177706
OTH,tri_ole,-0.35340462244720855
OTH,tri_oli,0.19794452957146963
OTH,tri_oll,-0.07815251502988431
OTH,tri_olm,0.20968012694279323
OTH,tri_oln,0.6174066761888481
OTH,tri_olo,0.1714917377180953
OTH,tri_ols,-0.06638212587181529
OTH,tri_olt,-0.012059074556101303
OTH,tri_olu,-0.0833118713572382
OTH,tri_olv,0.30185620154909043
OTH,tri_oly,-0.18098723670073605
OTH,tri_om-,-0.00806826390603196
OTH,tri_oma,-0.048135238092858246
OTH,tri_omb,-0.31895331056062215
OTH,tri_ome,-0.48075080712261686
OTH,tri_omf,-0.0017116702888482175
OTH,tri_omg,1.2840139349704143
OTH,tri_omi,0.7092498927726889
OTH,tri_omm,-0.11387762768869875
OTH,tri_omo,-0.16535575118625734
OTH,tri_omp,-0.16154189360116583
OTH,tri_oms,-0.0770007734551933
OTH,tri_omu,-0.0022503142127612576
OTH,tri_omy,0.45052219282144096
OTH,tri_on',-0.06868131119817718
OTH,tri_on-,-0.06911311235090602
OTH,tri_ona,0.5501247268584808
OTH,tri_onb,0.4226588908464359
OTH,tri_onc,0.21193522594030856
OTH,tri_ond,-0.9556564591412436
OTH,tri_one,-0.9460785395239764
OTH,tri_onf,-0.3921798383878234
OTH,tri_ong,0.8756088260449747
OTH,tri_oni,-0.11571118040783902
OTH,tri_onk,0.7028130317826885
OTH,tri_onl,-0.43051598863887125
OTH,tri_onn,-0.05459997807304317
OTH,tri_ono,-0.054817953915223414
OTH,tri_onp,-1.1387240238077202e-05
OTH,tri_onr,0.07097068684782212
OTH,tri_ons,0.47137458945928246
OTH,tri_ont,0.34065368411755365
OTH,tri_onu,-0.19341318331731894
OTH,tri_onv,-0.3369825510465514
OTH,tri_onw,-0.004481786827648605
OTH,tri_ony,1.0282322946465243
OTH,tri_onz,0.1684616747545766
OTH,tri_oob,-0.3605202727448049
OTH,tri_ooc,0.5374602324809963
OTH,tri_ood,0.2990970013806655
OTH,tri_oof,-0.0049486277729317765
OTH,tri_oog,-0.14757265961341617
OTH,tri_ooh,0.605448465121771
OTH,tri_ook,-0.34664318111620446
OTH,tri_ool,-0.39854490744515225
OTH,tri_oom,-0.33468435659055346
OTH,tri_oon,-0.8279053248335929
OTH,tri_ooo,-0.010235709856606144
OTH,tri_oor,-0.08089273719309945
OTH,tri_oos,-0.2966522079933447
OTH,tri_oot,-0.4564702846283754
OTH,tri_oox,0.8831090140392791
OTH,tri_ooz,0.0
OTH,tri_opa,1.20753036549364
OTH,tri_ope,0.0197039224549867
OTH,tri_oph,0.5852705019860445
OTH,tri_opi,0.4700843719484214
OTH,tri_opl,-0.198504812946131
OTH,tri_opm,-0.042733931398451434
OTH,tri_opo,-0.05145443904768652
OTH,tri_opp,0.22894266707301164
OTH,tri_opr,-0.004518468071996108
OTH,tri_opt,0.3305072355273079
OTH,tri_opu,-0.0006446418500961311
OTH,tri_opy,-0.1014053173104047
OTH,tri_oqu,0.40166355910781476
OTH,tri_or-,-0.06158339129160109
OTH,tri_ora,0.13093044925932723
OTH,tri_orb,-0.10889608109909447
OTH,tri_orc,-0.15877367982066404
OTH,tri_ord,-0.6517744688556485
OTH,tri_ore,0.24646043788672425
OTH,tri_org,-0.06089979305019971
OTH,tri_ori,-0.222414425523049
OTH,tri_ork,0.4502237841906875
OTH,tri_orl,0.11242921345371448
OTH,tri_orm,-0.03757176581862373
OTH,tri_orn,-0.03547283382561271
OTH,tri_oro,0.6436769685403784
OTH,tri_orp,-0.15924845364454596
OTH,tri_orr,-0.4835784829874983
OTH,tri_ors,0.5127130314982926
OTH,tri_ort,0.37947016417599766
OTH,tri_oru,-0.040768210570671606
OTH,tri_ory,0.6184607857220644
OTH,tri_osa,0.24197240617834692
OTH,tri_ose,-0.6630486303324346
OTH,tri_osh,0.0644349483901099
OTH,tri_osi,0.33835550472372816
OTH,tri_oso,0.5244198307115726
OTH,tri_osp,-0.059374503081539055
OTH,tri_oss,-0.6580820469221048
OTH,tri_ost,-0.8850633636754337
OTH,tri_osy,-0.16360771713097777
OTH,tri_ot-,-0.07575906020882041
OTH,tri_ota,0.9126399863029151
OTH,tri_otb,-0.007524572050551696
OTH,tri_otd,-0.05527706759924747
OTH,tri_ote,0.2426166226434451
OTH,tri_oth,-0.20994714757150437
OTH,tri_oti,-1.159048208957376
OTH,tri_oto,0.617453278088212
OTH,tri_ots,-0.1269342656931988
OTH,tri_ott,0.034068831967895466
OTH,tri_otu,-0.00928218280107408
OTH,tri_oty,-0.00971931724026788
OTH,tri_oua,0.0
OTH,tri_oub,0.0
OTH,tri_oud,-0.0014749813263819386
OTH,tri_oug,-0.003592412222558451
OTH,tri_oul,-0.12337136933329966
OTH,tri_oun,-0.2712255042841062
OTH,tri_oup,-0.2291906778136982
OTH,tri_our,-0.23985451132785493
OTH,tri_ous,-0.1201702210315141
OTH,tri_out,0.615866130951363
OTH,tri_ova,1.0737030115666004
OTH,tri_ove,0.16399811501292821
OTH,tri_ovi,-1.4292127703519593
OTH,tri_owa,1.283152474511809
OTH,tri_owb,-0.23700605506111047
OTH,tri_owd,-0.031183640573940623
OTH,tri_owe,-0.007286355538710597
OTH,tri_owi,-0.34235076784273144
OTH,tri_owl,-0.2697851456310402
OTH,tri_own,-0.12687700137604688
OTH,tri_owo,-0.34235076784273144
OTH,tri_owr,-0.01801922310724725
OTH,tri_ows,0.573453829956251
OTH,tri_owt,-0.12677870431637486
OTH,tri_oww,0.2696010761135209
OTH,tri_oxe,-0.014441750320771994
OTH,tri_oxi,-0.2267295450320879
OTH,tri_oy-,-0.019654723479402246
OTH,tri_oya,0.4749312143886161
OTH,tri_oyd,0.5195148773294916
OTH,tri_oye,-0.02185340521156051
OTH,tri_oyf,-0.01435906373454336
OTH,tri_oyi,0.318877968121989
OTH,tri_oym,-0.04042741400658485
OTH,tri_oyn,0.015540393698702101
OTH,tri_oyo,0.1738158725434143
OTH,tri_oyy,0.0
OTH,tri_ozi,0.0
OTH,tri_p-c,-0.07258917417049007
OTH,tri_p-h,-0.002262451645740928
OTH,tri_p-l,-0.06328980701073064
OTH,tri_p10,0.020163113817141965
OTH,tri_p12,0.005850420020402816
OTH,tri_p15,0.05801428452373189
OTH,tri_p16,0.020644247361224548
OTH,tri_p2-,0.015378968606074066
OTH,tri_p20,0.012765798724183148
OTH,tri_p21,0.0
OTH,tri_p25,0.021276380084217294
OTH,tri_p28,0.011675611785727045
OTH,tri_p43,0.022312166921953036
OTH,tri_p50,0.01660691394873143
OTH,tri_p60,0.022080420805807285
OTH,tri_p72,0.0231485210252708
OTH,tri_p83,0.006864949899369482
OTH,tri_p85,0.022209915008953206
OTH,tri_p91,0.013624417351616213
OTH,tri_pa',-0.2998588622732216
OTH,tri_pa-,0.45772005443712277
OTH,tri_paa,-0.4348213074927616
OTH,tri_pab,0.2623192060438915
OTH,tri_pac,0.0991834926906254
OTH,tri_pad,-0.590822612089589
OTH,tri_pag,0.16419448268935752
OTH,tri_pah,0.05120857814821076
OTH,tri_pai,0.3898728494568288
OTH,tri_pak,0.6831539976368791
OTH,tri_pal,-0.3538086848602284
OTH,tri_pam,0.5800138123533944
OTH,tri_pan,0.21157727263557752
OTH,tri_pap,-0.04465853309412106
OTH,tri_par,-0.8975544276629439
OTH,tri_pas,-0.1866129822042545
OTH,tri_pat,0.2191183271051909
OTH,tri_pau,0.36344365348923013
OTH,tri_pav,0.11562958218647319
OTH,tri_paw,-0.03961040126888868
OTH,tri_pay,0.9526065966883595
OTH,tri_pba,-0.7114343758015979
OTH,tri_pbb,-0.2852146524660944
OTH,tri_pcg,-0.38582823285458934
OTH,tri_pci,0.41573517232701934
OTH,tri_pcp,-0.2234454031566079
OTH,tri_pcr,0.422716718095713
OTH,tri_pde,-0.17286752952869466
OTH,tri_pdp,-0.06328980701073064
OTH,tri_pea,0.6044614221101456
OTH,tri_pec,-0.15413158986782488
OTH,tri_ped,-0.07149603377119267
OTH,tri_pee,1.3096748941846068
OTH,tri_pef,-0.006612669564241825
OTH,tri_pek,-0.1261234871113832
OTH,tri_pel,-0.03954907289757881
OTH,tri_pen,-0.7342727600499509
OTH,tri_peo,-0.39695871177762154
OTH,tri_pep,0.22102190841463462
OTH,tri_per,-0.8700098751343506
OTH,tri_pes,0.471110410260718
OTH,tri_pet,0.9342435174445816
OTH,tri_pew,0.2690095989737765
OTH,tri_pfi,0.7139714740985563
OTH,tri_pfp,-0.1285652558522992
OTH,tri_pgh,-0.0005242746768829478
OTH,tri_pha,-0.33600782437254245
OTH,tri_phe,0.6944248082279326
OTH,tri_phi,0.34030469966560684
OTH,tri_pho,-0.38673051236514155
OTH,tri_php,-0.2144495261512898
OTH,tri_phy,-0.05851997157960706
OTH,tri_pia,0.4166374262333376
OTH,tri_pic,0.26972559911576766
OTH,tri_pid,-0.025998071794112617
OTH,tri_pie,-0.18881206494291752
OTH,tri_pig,-0.019107072651509932
OTH,tri_pik,-0.11988347053770865
OTH,tri_pil,0.31336335419088834
OTH,tri_pin,0.04603456137559424
OTH,tri_pio,-0.004254287374727547
OTH,tri_pip,-0.030760922420889233
OTH,tri_pir,-0.5135669137889365
OTH,tri_pis,-0.6081219742539122
OTH,tri_pit,-0.2889253893856702
OTH,tri_piy,-0.22189744398780664
OTH,tri_pjn,0.0
OTH,tri_pjs,-0.2138052152839803
OTH,tri_pka,0.0
OTH,tri_pla,-0.5491057997648657
OTH,tri_ple,0.4828844004532054
OTH,tri_pli,-0.052467536247324
OTH,tri_plm,0.0
OTH,tri_plo,0.1464690955102095
OTH,tri_pls,-0.2389082520290399
OTH,tri_plu,-0.2585547876422851
OTH,tri_ply,-0.059980480681819055
OTH,tri_pmc,0.842437225138973
OTH,tri_pme,-0.042733931398451434
OTH,tri_pmm,-0.07427425837613012
OTH,tri_pnp,-0.37856574932747644
OTH,tri_pnr,-0.06590688417399627
OTH,tri_po-,-0.033173345648212636
OTH,tri_pob,-0.12308030678258972
OTH,tri_poc,-0.09650353429491719
OTH,tri_poe,0.20358442267182933
OTH,tri_pog,-0.016420130404146624
OTH,tri_poh,-0.1852471265207365
OTH,tri_poi,0.6138607099708482
OTH,tri_pok,0.5784904373759787
OTH,tri_pol,-0.36985594384378156
OTH,tri_pon,-0.6516659142399104
OTH,tri_poo,-0.05210802912081176
OTH,tri_pop,-0.8397131295138587
OTH,tri_por,0.15694041316971638
OTH,tri_pos,-0.6350149784578815
OTH,tri_pot,1.5912209384949711
OTH,tri_pou,-0.0024366278904256623
OTH,tri_pow,-0.005285277101800637
OTH,tri_poy,-0.044001968808113016
OTH,tri_ppa,0.8266037693880619
OTH,tri_ppe,-0.0591126512610411
OTH,tri_ppi,-0.8490800595958695
OTH,tri_ppl,-0.002655976324407414
OTH,tri_ppo,0.09810675758975794
OTH,tri_ppr,0.0580807625788542
OTH,tri_pps,-0.29977026785803634
OTH,tri_ppy,-0.22948548196569624
OTH,tri_pr0,0.14708259138227853
OTH,tri_pra,0.7964204380205594
OTH,tri_pre,-0.31606091975649486
OTH,tri_pri,-0.3014177270206207
OTH,tri_pro,-1.2351007873758557
OTH,tri_prr,0.7457230978550596
OTH,tri_pru,-0.009449271215794327
OTH,tri_psc,0.0
OTH,tri_pse,-0.09650353429491719
OTH,tri_psi,0.3246037337789255
OTH,tri_pss,-0.37500706421251795
OTH,tri_psy,-0.022478929911950128
OTH,tri_pta,-0.19717394264149496
OTH,tri_pte,-0.03908815786719033
OTH,tri_pti,-0.004942515996404062
OTH,tri_pto,-0.21349900569503552
OTH,tri_ptr,-0.005673786382894679
OTH,tri_ptu,0.6243777069112217
OTH,tri_pu-,0.0
OTH,tri_pua,-0.0750066080212042
OTH,tri_pub,-0.008941603167668228
OTH,tri_puc,0.18106162509467022
OTH,tri_puf,0.0
OTH,tri_pug,-0.02968706594998829
OTH,tri_puh,-0.00021677794914302272
OTH,tri_puk,-0.031908915157238274
OTH,tri_pul,0.5943979653063258
OTH,tri_pum,-0.06000715798947915
OTH,tri_pun,-0.3091418144947531
OTH,tri_pup,-0.036288732283873484
OTH,tri_pur,-0.06301621828312348
OTH,tri_pus,-0.1762148024937513
OTH,tri_put,0.2826619524780516
OTH,tri_puw,-0.0009938895952052989
OTH,tri_puy,0.0
OTH,tri_pvl,-0.07185051811191472
OTH,tri_pwa,-0.0232952516315362
OTH,tri_pwd,-0.017489878750998937
OTH,tri_pwe,-0.522545020673834
OTH,tri_pya,-0.0004282178855331797
OTH,tri_pye,-0.0032649997188123055
OTH,tri_pyo,-0.0008421218583628772
OTH,tri_pyr,-0.06604660452171958
OTH,tri_pyt,-0.02620394282256655
OTH,tri_q&a,-0.9412191225021497
OTH,tri_qua,-0.7935393201970316
OTH,tri_que,0.20783319682320708
OTH,tri_qui,0.700029840322195
OTH,tri_qun,-0.001489844158769833
OTH,tri_quo,-0.10706384664512736
OTH,tri_qur,-0.40953461368238847
OTH,tri_r-a,-0.04612654467933237
OTH,tri_r-d,-0.06158339129160109
OTH,tri_r-o,-0.09128459062246526
OTH,tri_r-r,0.06223518586141781
OTH,tri_r-z,-0.03389846806126265
OTH,tri_ra-,-0.12945334928469376
OTH,tri_raa,0.20461873629132618
OTH,tri_rab,0.30483279724722334
OTH,tri_rac,0.5642156365130835
OTH,tri_rad,0.016716838053067153
OTH,tri_rae,0.09099999745262985
OTH,tri_raf,0.5372698871950359
OTH,tri_rag,0.3491082359258079
OTH,tri_rah,-0.0353523357830577
OTH,tri_rai,-0.15298189040573548
OTH,tri_raj,0.0
OTH,tri_rak,-0.003383001311957911
OTH,tri_ral,-0.0006448538361953455
OTH,tri_ram,-0.5367542350787694
OTH,tri_ran,0.6984777712850261
OTH,tri_rap,-1.43852470214906
OTH,tri_rar,-0.07537445440246258
OTH,tri_ras,-0.7392171459137995
OTH,tri_rat,-0.9237320066638961
OTH,tri_rau,-0.19758749028937672
OTH,tri_rav,-0.432226127802033
OTH,tri_raw,-0.5774951568102573
OTH,tri_ray,0.15641499626207253
OTH,tri_raz,0.051842914749345305
OTH,tri_rba,-0.04697095417072128
OTH,tri_rbe,-0.15902519841052745
OTH,tri_rbi,-0.13859998610544938
OTH,tri_rbo,-0.007342336049895288
OTH,tri_rc0,0.0247241090076885
OTH,tri_rca,0.3579557589471154
OTH,tri_rce,-0.16765169550374628
OTH,tri_rch,-0.7223844329970313
OTH,tri_rci,-0.05840786671331755
OTH,tri_rcl,0.0
OTH,tri_rco,0.40224013776455786
OTH,tri_rcr,-0.039458410376284676
OTH,tri_rcu,0.0
OTH,tri_rd-,-0.09259710833529682
OTH,tri_rda,-0.0047045891482630706
OTH,tri_rde,-0.2739256999814206
OTH,tri_rdi,0.3559160792421893
OTH,tri_rdo,1.0154470106014097
OTH,tri_rdr,-0.002495491767570248
OTH,tri_rds,-0.1365892759289444
OTH,tri_rdu,-0.06487936948154055
OTH,tri_rdy,-0.016283911302016865
OTH,tri_re-,-0.2915540970358863
OTH,tri_rea,-0.39711606715431513
OTH,tri_reb,-0.01625900193469447
OTH,tri_rec,0.1514481518403132
OTH,tri_red,0.13178244383753418
OTH,tri_ree,-0.13447618609994583
OTH,tri_ref,-0.21115086511089623
OTH,tri_reg,0.2886340797586191
OTH,tri_reh,-1.2689328097807921
OTH,tri_rei,0.4671904308189671
OTH,tri_rek,-0.028616157002247428
OTH,tri_rel,-0.12921600147013612
OTH,tri_rem,0.21611514088900569
OTH,tri_ren,1.772408690201549
OTH,tri_rep,-0.6371337409375625
OTH,tri_req,-0.19639213828863036
OTH,tri_rer,-0.154938887579032
OTH,tri_res,0.343541300746185
OTH,tri_ret,0.7663300949222861
OTH,tri_reu,-0.06495966994847933
OTH,tri_rev,-0.16795939216839345
OTH,tri_rew,-0.05588757922044658
OTH,tri_rex,0.5739997179124247
OTH,tri_rey,0.44812830596097075
OTH,tri_rez,0.5976386242117115
OTH,tri_rfe,-0.005862667654773432
OTH,tri_rfo,-0.0017494869304189849
OTH,tri_rfr,0.7174239477360115
OTH,tri_rfu,-0.07768070474833241
OTH,tri_rga,0.23175484214146636
OTH,tri_rge,0.17705463043002242
OTH,tri_rgi,-0.010855815098270074
OTH,tri_rgs,-0.07949461947840028
